dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,pred
2012-11-30,4,1,11,5,0,5,1,1,0.2,0.2576,0.8,0.0,17.744236119909683
2012-11-30,4,1,11,6,0,5,1,1,0.2,0.2576,0.86,0.0,72.57083521682966
2012-11-30,4,1,11,7,0,5,1,1,0.22,0.2727,0.8,0.0,241.52733677422333
2012-11-30,4,1,11,8,0,5,1,2,0.22,0.2576,0.8,0.0896,503.258299654685
2012-11-30,4,1,11,9,0,5,1,1,0.24,0.2576,0.75,0.0896,267.6159632786438
2012-11-30,4,1,11,10,0,5,1,2,0.3,0.3333,0.65,0.0,198.82845041152603
2012-11-30,4,1,11,11,0,5,1,2,0.34,0.3485,0.53,0.0896,224.15595051999924
2012-11-30,4,1,11,12,0,5,1,2,0.38,0.3939,0.46,0.0,294.28096993166224
2012-11-30,4,1,11,13,0,5,1,2,0.4,0.4091,0.4,0.1642,293.99624794801383
2012-11-30,4,1,11,14,0,5,1,2,0.4,0.4091,0.4,0.1045,280.6906058849478
2012-11-30,4,1,11,15,0,5,1,2,0.42,0.4242,0.38,0.1045,290.1720291336201
2012-11-30,4,1,11,16,0,5,1,1,0.4,0.4091,0.43,0.1343,367.44543303903987
2012-11-30,4,1,11,17,0,5,1,1,0.36,0.3485,0.5,0.194,514.3411920133702
2012-11-30,4,1,11,18,0,5,1,2,0.34,0.3636,0.61,0.0,439.5931564159489
2012-11-30,4,1,11,19,0,5,1,1,0.32,0.3485,0.66,0.0,324.75993088457665
2012-11-30,4,1,11,20,0,5,1,1,0.32,0.3485,0.66,0.0,228.98155777125953
2012-11-30,4,1,11,21,0,5,1,1,0.3,0.3182,0.75,0.0896,156.85478000478673
2012-11-30,4,1,11,22,0,5,1,1,0.3,0.3333,0.75,0.0,130.90313746607507
2012-11-30,4,1,11,23,0,5,1,2,0.3,0.3182,0.75,0.0896,95.07264806693777
2012-12-01,4,1,12,0,0,6,0,1,0.26,0.303,0.81,0.0,61.33292259237938
2012-12-01,4,1,12,1,0,6,0,1,0.26,0.303,0.81,0.0,49.16798997476406
2012-12-01,4,1,12,2,0,6,0,2,0.26,0.303,0.81,0.0,34.53087478389117
2012-12-01,4,1,12,3,0,6,0,2,0.26,0.2727,0.81,0.1343,17.139272228719953
2012-12-01,4,1,12,4,0,6,0,1,0.26,0.2879,0.81,0.0896,7.4877971470934
2012-12-01,4,1,12,5,0,6,0,1,0.24,0.2576,0.87,0.0896,13.518982443281534
2012-12-01,4,1,12,6,0,6,0,1,0.24,0.2424,0.87,0.1343,8.72823412932494
2012-12-01,4,1,12,7,0,6,0,2,0.24,0.2424,0.87,0.1343,104.9002816830168
2012-12-01,4,1,12,8,0,6,0,2,0.24,0.2424,0.87,0.1343,149.37345511765653
2012-12-01,4,1,12,9,0,6,0,2,0.26,0.2424,0.93,0.2537,144.75053752021466
2012-12-01,4,1,12,10,0,6,0,2,0.28,0.2727,0.89,0.1642,220.14057198562816
2012-12-01,4,1,12,11,0,6,0,2,0.32,0.3333,0.76,0.1045,304.2615069518009
2012-12-01,4,1,12,12,0,6,0,2,0.32,0.3333,0.81,0.0896,333.493266707509
2012-12-01,4,1,12,13,0,6,0,2,0.34,0.3636,0.76,0.0,338.62631949827534
2012-12-01,4,1,12,14,0,6,0,2,0.36,0.3788,0.71,0.0,379.05264983376486
2012-12-01,4,1,12,15,0,6,0,2,0.4,0.4091,0.62,0.0,410.0717836135361
2012-12-01,4,1,12,16,0,6,0,2,0.38,0.3939,0.66,0.0,374.6867053258107
2012-12-01,4,1,12,17,0,6,0,2,0.34,0.3485,0.76,0.1045,302.9198094470819
2012-12-01,4,1,12,18,0,6,0,2,0.34,0.3636,0.76,0.0,273.27860957439685
2012-12-01,4,1,12,19,0,6,0,2,0.32,0.3485,0.81,0.0,261.9810693132095
2012-12-01,4,1,12,20,0,6,0,1,0.32,0.3485,0.81,0.0,190.5529305625669
2012-12-01,4,1,12,21,0,6,0,2,0.3,0.3333,0.87,0.0,127.00107292505417
2012-12-01,4,1,12,22,0,6,0,2,0.3,0.3333,0.87,0.0,114.49916826711504
2012-12-01,4,1,12,23,0,6,0,2,0.32,0.3485,0.81,0.0,94.51800526491613
2012-12-02,4,1,12,0,0,0,0,2,0.3,0.3182,0.87,0.0896,61.73528502938632
2012-12-02,4,1,12,1,0,0,0,2,0.3,0.3182,0.87,0.0896,52.50414326589686
2012-12-02,4,1,12,2,0,0,0,2,0.3,0.3333,0.87,0.0,41.22275905237366
2012-12-02,4,1,12,3,0,0,0,2,0.26,0.303,0.93,0.0,24.27150803826457
2012-12-02,4,1,12,4,0,0,0,2,0.26,0.303,0.93,0.0,17.41659902254869
2012-12-02,4,1,12,5,0,0,0,2,0.26,0.303,0.93,0.0,20.295761327091224
2012-12-02,4,1,12,6,0,0,0,2,0.24,0.2424,0.93,0.1343,17.603841623059658
2012-12-02,4,1,12,7,0,0,0,2,0.24,0.2424,0.93,0.1343,112.27435769793652
2012-12-02,4,1,12,8,0,0,0,2,0.26,0.2879,0.93,0.0896,140.76936209927874
2012-12-02,4,1,12,9,0,0,0,2,0.28,0.2727,0.93,0.1642,164.2478532120366
2012-12-02,4,1,12,10,0,0,0,2,0.3,0.3333,0.87,0.0,270.39586677793625
2012-12-02,4,1,12,11,0,0,0,2,0.32,0.3182,0.81,0.1642,298.476652161429
2012-12-02,4,1,12,12,0,0,0,2,0.34,0.3333,0.81,0.1642,327.04748444193916
2012-12-02,4,1,12,13,0,0,0,1,0.4,0.4091,0.71,0.2239,395.51316733496884
2012-12-02,4,1,12,14,0,0,0,1,0.44,0.4394,0.62,0.2537,453.4910400871852
2012-12-02,4,1,12,15,0,0,0,1,0.44,0.4394,0.67,0.1343,469.3219716684395
2012-12-02,4,1,12,16,0,0,0,2,0.44,0.4394,0.67,0.1045,387.4620261395586
2012-12-02,4,1,12,17,0,0,0,3,0.4,0.4091,0.76,0.194,237.79182563508036
2012-12-02,4,1,12,18,0,0,0,2,0.44,0.4394,0.72,0.1045,309.3336670493324
2012-12-02,4,1,12,19,0,0,0,2,0.4,0.4091,0.82,0.194,239.53725234674513
2012-12-02,4,1,12,20,0,0,0,2,0.42,0.4242,0.82,0.194,177.40752436688192
2012-12-02,4,1,12,21,0,0,0,2,0.44,0.4394,0.77,0.2239,132.8093515790529
2012-12-02,4,1,12,22,0,0,0,2,0.44,0.4394,0.77,0.194,103.81086348332279
2012-12-02,4,1,12,23,0,0,0,2,0.42,0.4242,0.82,0.1343,71.79868771525449
2012-12-03,4,1,12,0,0,1,1,2,0.42,0.4242,0.82,0.1642,28.513822742987394
2012-12-03,4,1,12,1,0,1,1,1,0.4,0.4091,0.82,0.1343,14.37072499092023
2012-12-03,4,1,12,2,0,1,1,1,0.42,0.4242,0.77,0.1642,7.473285906925947
2012-12-03,4,1,12,3,0,1,1,1,0.38,0.3939,0.87,0.0,8.321307993680927
2012-12-03,4,1,12,4,0,1,1,1,0.36,0.3788,0.93,0.0,12.780802971800862
2012-12-03,4,1,12,5,0,1,1,1,0.34,0.3485,0.93,0.0896,24.731735834317877
2012-12-03,4,1,12,6,0,1,1,1,0.36,0.3788,0.93,0.0,109.73466603177464
2012-12-03,4,1,12,7,0,1,1,2,0.34,0.3636,0.93,0.0,294.60108374434094
2012-12-03,4,1,12,8,0,1,1,1,0.36,0.3788,0.93,0.0,573.0560136362795
2012-12-03,4,1,12,9,0,1,1,1,0.4,0.4091,0.87,0.0896,302.44048200913846
2012-12-03,4,1,12,10,0,1,1,1,0.44,0.4394,0.77,0.1343,213.74873229800082
2012-12-03,4,1,12,11,0,1,1,1,0.48,0.4697,0.77,0.1343,230.91883304808496
2012-12-03,4,1,12,12,0,1,1,1,0.52,0.5,0.68,0.1642,261.4380952318792
2012-12-03,4,1,12,13,0,1,1,1,0.58,0.5455,0.56,0.0896,257.92347198336626
2012-12-03,4,1,12,14,0,1,1,1,0.6,0.6212,0.53,0.0,249.64230897898182
2012-12-03,4,1,12,15,0,1,1,1,0.6,0.6212,0.56,0.0,258.8557109494385
2012-12-03,4,1,12,16,0,1,1,1,0.6,0.6212,0.53,0.1343,397.16553593663025
2012-12-03,4,1,12,17,0,1,1,1,0.52,0.5,0.63,0.1045,631.4354449372065
2012-12-03,4,1,12,18,0,1,1,1,0.5,0.4848,0.68,0.0896,626.1747299579156
2012-12-03,4,1,12,19,0,1,1,1,0.5,0.4848,0.68,0.0896,428.7870386638399
2012-12-03,4,1,12,20,0,1,1,2,0.46,0.4545,0.77,0.0,266.30315131739286
2012-12-03,4,1,12,21,0,1,1,1,0.44,0.4394,0.82,0.194,212.02286013155557
2012-12-03,4,1,12,22,0,1,1,1,0.42,0.4242,0.82,0.1045,140.3546804033843
2012-12-03,4,1,12,23,0,1,1,1,0.42,0.4242,0.82,0.1045,77.43735993939288
2012-12-04,4,1,12,0,0,2,1,1,0.42,0.4242,0.88,0.1045,28.358143172995455
2012-12-04,4,1,12,1,0,2,1,1,0.42,0.4242,0.82,0.1045,13.318771518041896
2012-12-04,4,1,12,2,0,2,1,1,0.42,0.4242,0.88,0.0896,7.3710543723981905
2012-12-04,4,1,12,3,0,2,1,2,0.4,0.4091,0.87,0.1343,8.842325489244704
2012-12-04,4,1,12,4,0,2,1,2,0.4,0.4091,0.87,0.1343,8.842325489244704
2012-12-04,4,1,12,5,0,2,1,2,0.44,0.4394,0.88,0.0,25.201976191858805
2012-12-04,4,1,12,6,0,2,1,2,0.36,0.3788,0.93,0.0,111.79258066926953
2012-12-04,4,1,12,7,0,2,1,1,0.42,0.4242,0.88,0.1343,373.1698252714687
2012-12-04,4,1,12,8,0,2,1,2,0.44,0.4394,0.88,0.1642,606.557123919508
2012-12-04,4,1,12,9,0,2,1,1,0.46,0.4545,0.82,0.1045,334.35468326188305
2012-12-04,4,1,12,10,0,2,1,1,0.46,0.4545,0.82,0.194,207.93109263332585
2012-12-04,4,1,12,11,0,2,1,1,0.48,0.4697,0.77,0.194,229.96036412384643
2012-12-04,4,1,12,12,0,2,1,1,0.52,0.5,0.68,0.194,264.7393218763448
2012-12-04,4,1,12,13,0,2,1,2,0.54,0.5152,0.64,0.1642,243.32354915078213
2012-12-04,4,1,12,14,0,2,1,2,0.58,0.5455,0.56,0.2239,242.96795359783772
2012-12-04,4,1,12,15,0,2,1,2,0.6,0.6212,0.49,0.2537,265.70196737939887
2012-12-04,4,1,12,16,0,2,1,1,0.58,0.5455,0.49,0.2836,382.1863322081053
2012-12-04,4,1,12,17,0,2,1,1,0.52,0.5,0.59,0.2239,648.9452220666724
2012-12-04,4,1,12,18,0,2,1,1,0.5,0.4848,0.63,0.2239,660.786626402099
2012-12-04,4,1,12,19,0,2,1,1,0.48,0.4697,0.67,0.2239,422.02570822676125
2012-12-04,4,1,12,20,0,2,1,2,0.5,0.4848,0.63,0.2239,286.0153845447157
2012-12-04,4,1,12,21,0,2,1,2,0.5,0.4848,0.63,0.2537,218.97258501995816
2012-12-04,4,1,12,22,0,2,1,2,0.5,0.4848,0.63,0.2985,158.51927887479258
2012-12-04,4,1,12,23,0,2,1,1,0.48,0.4697,0.67,0.2537,89.13831016300914
2012-12-05,4,1,12,0,0,3,1,1,0.5,0.4848,0.59,0.2836,35.803302776909725
2012-12-05,4,1,12,1,0,3,1,1,0.52,0.5,0.55,0.3284,19.10068778000363
2012-12-05,4,1,12,2,0,3,1,1,0.46,0.4545,0.67,0.1642,7.704151611319876
2012-12-05,4,1,12,3,0,3,1,1,0.48,0.4697,0.67,0.1343,14.536077487801945
2012-12-05,4,1,12,4,0,3,1,1,0.5,0.4848,0.63,0.4478,18.445940510540996
2012-12-05,4,1,12,5,0,3,1,1,0.5,0.4848,0.59,0.2836,37.138389871402566
2012-12-05,4,1,12,6,0,3,1,3,0.48,0.4697,0.55,0.3881,135.773407013905
2012-12-05,4,1,12,7,0,3,1,3,0.46,0.4545,0.59,0.2985,270.9597330333175
2012-12-05,4,1,12,8,0,3,1,2,0.44,0.4394,0.58,0.2836,620.9510718744802
2012-12-05,4,1,12,9,0,3,1,2,0.44,0.4394,0.51,0.2239,327.46623897914066
2012-12-05,4,1,12,10,0,3,1,2,0.44,0.4394,0.47,0.3582,192.80231288161
2012-12-05,4,1,12,11,0,3,1,1,0.44,0.4394,0.44,0.2836,225.15685773489324
2012-12-05,4,1,12,12,0,3,1,1,0.44,0.4394,0.41,0.2836,253.54853611291335
2012-12-05,4,1,12,13,0,3,1,1,0.46,0.4545,0.41,0.2836,254.7385175393834
2012-12-05,4,1,12,14,0,3,1,1,0.48,0.4697,0.33,0.4925,259.87124743931804
2012-12-05,4,1,12,15,0,3,1,1,0.48,0.4697,0.33,0.2836,260.3565168072402
2012-12-05,4,1,12,16,0,3,1,1,0.46,0.4545,0.33,0.2836,320.21446434196616
2012-12-05,4,1,12,17,0,3,1,1,0.44,0.4394,0.35,0.2836,613.9368375680632
2012-12-05,4,1,12,18,0,3,1,1,0.42,0.4242,0.35,0.4478,591.9654255613652
2012-12-05,4,1,12,19,0,3,1,1,0.38,0.3939,0.43,0.3582,393.232402859909
2012-12-05,4,1,12,20,0,3,1,1,0.34,0.303,0.46,0.3881,246.68513604533686
2012-12-05,4,1,12,21,0,3,1,1,0.34,0.303,0.46,0.4179,180.5222640285243
2012-12-05,4,1,12,22,0,3,1,1,0.32,0.2879,0.45,0.3881,116.44580539321086
2012-12-05,4,1,12,23,0,3,1,1,0.3,0.2727,0.49,0.3881,71.35280952808199
2012-12-06,4,1,12,0,0,4,1,1,0.26,0.2424,0.48,0.2836,25.310999658712444
2012-12-06,4,1,12,1,0,4,1,1,0.26,0.2424,0.48,0.2836,15.662198702835408
2012-12-06,4,1,12,2,0,4,1,1,0.24,0.2121,0.52,0.2836,11.706339101212409
2012-12-06,4,1,12,3,0,4,1,1,0.22,0.2273,0.55,0.194,8.679758242242853
2012-12-06,4,1,12,4,0,4,1,1,0.22,0.2121,0.55,0.2985,10.393423448171875
2012-12-06,4,1,12,5,0,4,1,1,0.22,0.2121,0.55,0.2836,26.013409770066396
2012-12-06,4,1,12,6,0,4,1,1,0.22,0.2121,0.55,0.2985,93.19880550045177
2012-12-06,4,1,12,7,0,4,1,1,0.22,0.2121,0.51,0.2985,287.4616249776388
2012-12-06,4,1,12,8,0,4,1,1,0.22,0.2121,0.51,0.2985,558.7795090996483
2012-12-06,4,1,12,9,0,4,1,1,0.24,0.2273,0.48,0.194,289.22702468943237
2012-12-06,4,1,12,10,0,4,1,1,0.24,0.2273,0.52,0.194,168.247146799311
2012-12-06,4,1,12,11,0,4,1,1,0.26,0.2576,0.48,0.1642,184.24381626796372
2012-12-06,4,1,12,12,0,4,1,1,0.28,0.3182,0.41,0.0,231.44803397600842
2012-12-06,4,1,12,13,0,4,1,1,0.3,0.3333,0.39,0.0,230.62594130769673
2012-12-06,4,1,12,14,0,4,1,1,0.3,0.3182,0.42,0.0896,216.47488283693338
2012-12-06,4,1,12,15,0,4,1,1,0.32,0.3485,0.39,0.0,231.82388818200556
2012-12-06,4,1,12,16,0,4,1,1,0.32,0.3485,0.42,0.0,278.5961073963634
2012-12-06,4,1,12,17,0,4,1,1,0.3,0.3182,0.45,0.1045,471.2286657164081
2012-12-06,4,1,12,18,0,4,1,1,0.28,0.2727,0.45,0.1642,397.6249413367306
2012-12-06,4,1,12,19,0,4,1,1,0.26,0.2576,0.6,0.194,284.59756386136905
2012-12-06,4,1,12,20,0,4,1,2,0.24,0.2576,0.6,0.1045,210.92663046310048
2012-12-06,4,1,12,21,0,4,1,2,0.24,0.2424,0.6,0.1343,150.86373892618388
2012-12-06,4,1,12,22,0,4,1,1,0.24,0.2424,0.65,0.1642,111.60418351137668
2012-12-06,4,1,12,23,0,4,1,1,0.24,0.2424,0.65,0.1642,85.57388406242993
2012-12-07,4,1,12,0,0,5,1,1,0.24,0.2576,0.7,0.1045,30.12636396671386
2012-12-07,4,1,12,1,0,5,1,2,0.24,0.2273,0.7,0.194,21.941398178851706
2012-12-07,4,1,12,2,0,5,1,2,0.26,0.2727,0.7,0.1343,13.29712738193761
2012-12-07,4,1,12,3,0,5,1,2,0.26,0.2576,0.81,0.194,9.142939005934972
2012-12-07,4,1,12,4,0,5,1,1,0.26,0.2727,0.75,0.1045,7.415087334043563
2012-12-07,4,1,12,5,0,5,1,2,0.26,0.2727,0.81,0.1045,18.542388986858768
2012-12-07,4,1,12,6,0,5,1,2,0.28,0.2727,0.75,0.1642,84.32156136769257
2012-12-07,4,1,12,7,0,5,1,3,0.28,0.2727,0.81,0.1642,239.9944149911905
2012-12-07,4,1,12,8,0,5,1,2,0.3,0.2879,0.75,0.194,515.2799997182519
2012-12-07,4,1,12,9,0,5,1,2,0.3,0.303,0.81,0.1343,291.3671390910419
2012-12-07,4,1,12,10,0,5,1,2,0.32,0.3182,0.76,0.1642,194.92888533892446
2012-12-07,4,1,12,11,0,5,1,2,0.32,0.3182,0.76,0.194,205.04318819267493
2012-12-07,4,1,12,12,0,5,1,2,0.34,0.3333,0.71,0.194,245.12002808085143
2012-12-07,4,1,12,13,0,5,1,2,0.36,0.3485,0.66,0.1343,269.18786918520755
2012-12-07,4,1,12,14,0,5,1,2,0.36,0.3485,0.71,0.1642,245.28260565028464
2012-12-07,4,1,12,15,0,5,1,2,0.36,0.3485,0.71,0.1642,255.83717386056787
2012-12-07,4,1,12,16,0,5,1,1,0.36,0.3485,0.76,0.1343,304.8079366907365
2012-12-07,4,1,12,17,0,5,1,2,0.38,0.3939,0.66,0.0,502.36019087748997
2012-12-07,4,1,12,18,0,5,1,2,0.38,0.3939,0.71,0.1045,435.20307719908294
2012-12-07,4,1,12,19,0,5,1,2,0.38,0.3939,0.76,0.0,340.8225616562599
2012-12-07,4,1,12,20,0,5,1,3,0.38,0.3939,0.76,0.1045,161.03476135013963
2012-12-07,4,1,12,21,0,5,1,2,0.36,0.3636,0.93,0.1045,132.99055054374878
2012-12-07,4,1,12,22,0,5,1,2,0.36,0.3636,0.93,0.0896,113.117686438331
2012-12-07,4,1,12,23,0,5,1,2,0.36,0.3636,0.93,0.0896,87.87655176767434
2012-12-08,4,1,12,0,0,6,0,2,0.36,0.3636,0.93,0.0896,61.462033702745025
2012-12-08,4,1,12,1,0,6,0,2,0.36,0.3485,0.93,0.1343,50.16250513066208
2012-12-08,4,1,12,2,0,6,0,2,0.36,0.3485,0.93,0.1343,39.222937133104885
2012-12-08,4,1,12,3,0,6,0,2,0.36,0.3636,0.93,0.1045,20.701229859253136
2012-12-08,4,1,12,4,0,6,0,2,0.36,0.3788,0.93,0.0,15.034802894022539
2012-12-08,4,1,12,5,0,6,0,2,0.36,0.3636,0.93,0.1045,16.705306185147926
2012-12-08,4,1,12,6,0,6,0,2,0.36,0.3636,0.93,0.1045,20.659781063849614
2012-12-08,4,1,12,7,0,6,0,2,0.36,0.3636,1.0,0.0896,135.54548412110915
2012-12-08,4,1,12,8,0,6,0,2,0.38,0.3939,0.94,0.0896,228.65496283973908
2012-12-08,4,1,12,9,0,6,0,2,0.38,0.3939,0.94,0.0,244.00326654584308
2012-12-08,4,1,12,10,0,6,0,2,0.4,0.4091,0.87,0.1343,297.34341897920353
2012-12-08,4,1,12,11,0,6,0,2,0.4,0.4091,0.87,0.1045,323.45213226621297
2012-12-08,4,1,12,12,0,6,0,2,0.4,0.4091,0.87,0.2239,324.607407718274
2012-12-08,4,1,12,13,0,6,0,2,0.4,0.4091,0.87,0.1642,337.854706558516
2012-12-08,4,1,12,14,0,6,0,2,0.4,0.4091,0.87,0.2836,294.12191947283
2012-12-08,4,1,12,15,0,6,0,1,0.42,0.4242,0.82,0.1642,470.71569741900186
2012-12-08,4,1,12,16,0,6,0,1,0.42,0.4242,0.82,0.1642,376.9769219814672
2012-12-08,4,1,12,17,0,6,0,1,0.38,0.3939,0.87,0.1343,315.11241048466536
2012-12-08,4,1,12,18,0,6,0,1,0.4,0.4091,0.87,0.1045,283.383498390952
2012-12-08,4,1,12,19,0,6,0,1,0.4,0.4091,0.87,0.0,273.64865127094
2012-12-08,4,1,12,20,0,6,0,2,0.36,0.3788,1.0,0.0,178.18393923008568
2012-12-08,4,1,12,21,0,6,0,2,0.36,0.3788,1.0,0.0,128.9444919539384
2012-12-08,4,1,12,22,0,6,0,2,0.38,0.3939,0.94,0.1045,104.80412872743993
2012-12-08,4,1,12,23,0,6,0,2,0.4,0.4091,0.94,0.0,91.08897502875445
2012-12-09,4,1,12,0,0,0,0,2,0.4,0.4091,0.87,0.1343,79.956445955226
2012-12-09,4,1,12,1,0,0,0,2,0.4,0.4091,0.87,0.1045,66.56174870026742
2012-12-09,4,1,12,2,0,0,0,2,0.4,0.4091,0.87,0.1045,51.99466287620614
2012-12-09,4,1,12,3,0,0,0,2,0.4,0.4091,0.87,0.1045,28.209673595063418
2012-12-09,4,1,12,4,0,0,0,2,0.4,0.4091,0.94,0.1045,15.262330927428176
2012-12-09,4,1,12,5,0,0,0,2,0.4,0.4091,0.87,0.1045,16.61476560390634
2012-12-09,4,1,12,6,0,0,0,3,0.4,0.4091,0.94,0.1045,14.318515540959165
2012-12-09,4,1,12,7,0,0,0,3,0.4,0.4091,0.87,0.2239,118.90422925718624
2012-12-09,4,1,12,8,0,0,0,3,0.4,0.4091,0.87,0.1642,152.54963832965294
2012-12-09,4,1,12,9,0,0,0,2,0.4,0.4091,0.87,0.2537,211.16924742347675
2012-12-09,4,1,12,10,0,0,0,2,0.4,0.4091,0.87,0.2836,253.18496666400202
2012-12-09,4,1,12,11,0,0,0,2,0.4,0.4091,0.87,0.2985,282.5206888619838
2012-12-09,4,1,12,12,0,0,0,2,0.4,0.4091,0.82,0.2985,324.8335980987723
2012-12-09,4,1,12,13,0,0,0,2,0.38,0.3939,0.87,0.2836,305.7936573655155
2012-12-09,4,1,12,14,0,0,0,2,0.38,0.3939,0.87,0.194,335.00339807487217
2012-12-09,4,1,12,15,0,0,0,3,0.36,0.3485,0.93,0.1642,221.1444227738874
2012-12-09,4,1,12,16,0,0,0,3,0.36,0.3485,0.93,0.1642,216.2693131219464
2012-12-09,4,1,12,17,0,0,0,3,0.36,0.3485,0.93,0.1343,197.3707504469154
2012-12-09,4,1,12,18,0,0,0,3,0.36,0.3636,0.93,0.0896,182.27263814770936
2012-12-09,4,1,12,19,0,0,0,3,0.38,0.3939,0.94,0.0896,180.5647067158024
2012-12-09,4,1,12,20,0,0,0,3,0.36,0.3636,1.0,0.0896,125.8465805940565
2012-12-09,4,1,12,21,0,0,0,2,0.36,0.3636,1.0,0.1045,106.66275011190245
2012-12-09,4,1,12,22,0,0,0,3,0.36,0.3636,0.93,0.1045,64.15285922826307
2012-12-09,4,1,12,23,0,0,0,3,0.36,0.3636,1.0,0.0896,51.96883566273068
2012-12-10,4,1,12,0,0,1,1,3,0.36,0.3636,1.0,0.0896,29.77649817802977
2012-12-10,4,1,12,1,0,1,1,2,0.36,0.3788,1.0,0.0,17.17005080702811
2012-12-10,4,1,12,2,0,1,1,2,0.38,0.3939,0.94,0.1045,8.855869003600763
2012-12-10,4,1,12,3,0,1,1,2,0.38,0.3939,0.94,0.1045,8.510429667553407
2012-12-10,4,1,12,4,0,1,1,2,0.38,0.3939,0.94,0.1045,8.510429667553407
2012-12-10,4,1,12,5,0,1,1,2,0.38,0.3939,0.94,0.1045,20.663986270946673
2012-12-10,4,1,12,6,0,1,1,2,0.38,0.3939,0.94,0.1642,105.70631441963464
2012-12-10,4,1,12,7,0,1,1,2,0.38,0.3939,0.94,0.2537,308.5936928296623
2012-12-10,4,1,12,8,0,1,1,2,0.42,0.4242,1.0,0.2537,562.360853854351
2012-12-10,4,1,12,9,0,1,1,2,0.42,0.4242,1.0,0.2239,267.35292632554075
2012-12-10,4,1,12,10,0,1,1,2,0.44,0.4394,0.94,0.2239,200.81232581431544
2012-12-10,4,1,12,11,0,1,1,3,0.46,0.4545,0.94,0.2239,148.9758443175529
2012-12-10,4,1,12,12,0,1,1,3,0.44,0.4394,1.0,0.2239,154.64067936041153
2012-12-10,4,1,12,13,0,1,1,3,0.44,0.4394,1.0,0.2239,155.75585956588807
2012-12-10,4,1,12,14,0,1,1,2,0.5,0.4848,0.94,0.2239,195.94938959161024
2012-12-10,4,1,12,15,0,1,1,2,0.5,0.4848,0.87,0.1642,227.13838415393084
2012-12-10,4,1,12,16,0,1,1,2,0.5,0.4848,0.88,0.1045,285.95004110793843
2012-12-10,4,1,12,17,0,1,1,2,0.48,0.4697,0.82,0.2836,467.82606512745565
2012-12-10,4,1,12,18,0,1,1,2,0.46,0.4545,0.88,0.2836,351.49307910371726
2012-12-10,4,1,12,19,0,1,1,1,0.52,0.5,0.77,0.2836,406.295011876729
2012-12-10,4,1,12,20,0,1,1,1,0.46,0.4545,0.88,0.2537,268.5403458255182
2012-12-10,4,1,12,21,0,1,1,2,0.46,0.4545,0.94,0.194,172.67845829772688
2012-12-10,4,1,12,22,0,1,1,2,0.5,0.4848,0.82,0.2239,152.8167455910936
2012-12-10,4,1,12,23,0,1,1,1,0.46,0.4545,0.88,0.2537,70.11682876730906
2012-12-11,4,1,12,0,0,2,1,3,0.46,0.4545,0.77,0.4627,22.206146246675146
2012-12-11,4,1,12,1,0,2,1,1,0.42,0.4242,0.71,0.4478,20.527682317730566
2012-12-11,4,1,12,2,0,2,1,2,0.4,0.4091,0.66,0.3284,4.374099458054725
2012-12-11,4,1,12,3,0,2,1,3,0.36,0.3333,0.76,0.2836,0.9165502983334325
2012-12-11,4,1,12,4,0,2,1,2,0.34,0.3182,0.76,0.2836,2.9702048267836063
2012-12-11,4,1,12,5,0,2,1,3,0.34,0.303,0.71,0.3284,12.61423273648876
2012-12-11,4,1,12,6,0,2,1,2,0.34,0.303,0.71,0.2985,96.26326726633482
2012-12-11,4,1,12,7,0,2,1,1,0.34,0.303,0.66,0.4179,322.1201865488474
2012-12-11,4,1,12,8,0,2,1,2,0.34,0.303,0.61,0.2985,554.2025949132857
2012-12-11,4,1,12,9,0,2,1,1,0.34,0.303,0.61,0.3881,326.03552013305057
2012-12-11,4,1,12,10,0,2,1,1,0.36,0.3333,0.57,0.3284,194.4672987317629
2012-12-11,4,1,12,11,0,2,1,2,0.36,0.3333,0.53,0.3582,183.62117496558534
2012-12-11,4,1,12,12,0,2,1,2,0.36,0.3182,0.53,0.4478,213.18018204872965
2012-12-11,4,1,12,13,0,2,1,2,0.38,0.3939,0.5,0.2239,229.33565376099807
2012-12-11,4,1,12,14,0,2,1,2,0.38,0.3939,0.5,0.2239,215.417797705919
2012-12-11,4,1,12,15,0,2,1,2,0.38,0.3939,0.5,0.2239,224.92806913388387
2012-12-11,4,1,12,16,0,2,1,2,0.38,0.3939,0.5,0.2239,285.58876148826835
2012-12-11,4,1,12,17,0,2,1,1,0.32,0.303,0.53,0.2239,448.6718147822922
2012-12-11,4,1,12,18,0,2,1,1,0.32,0.303,0.53,0.2239,439.6124596288374
2012-12-11,4,1,12,19,0,2,1,1,0.32,0.303,0.53,0.2239,345.2076662527414
2012-12-11,4,1,12,20,0,2,1,1,0.32,0.303,0.53,0.2239,240.91822505470338
2012-12-11,4,1,12,21,0,2,1,1,0.32,0.3182,0.53,0.194,177.1973571116754
2012-12-11,4,1,12,22,0,2,1,1,0.3,0.2879,0.56,0.2239,118.16186064174151
2012-12-11,4,1,12,23,0,2,1,1,0.3,0.2879,0.52,0.2239,72.88379334852837
2012-12-12,4,1,12,0,0,3,1,1,0.3,0.303,0.52,0.1642,27.072749394866904
2012-12-12,4,1,12,1,0,3,1,1,0.28,0.2727,0.61,0.2239,14.029109797985068
2012-12-12,4,1,12,2,0,3,1,1,0.28,0.2727,0.56,0.1642,9.61409163252703
